Date|Time|in|out|pktin|pktout
09/17/2014|12:00:00|8.1322917172e+02|8.0555117605e+02|7.5406392496e+00|7.7409761905e+00
09/17/2014|12:10:00|8.1903548325e+02|7.9172570574e+02|7.6400207337e+00|7.5600657895e+00
09/17/2014|12:20:00|8.1954431579e+02|8.1648528070e+02|7.6074561404e+00|7.8785175439e+00
09/17/2014|12:30:00|8.1694138596e+02|8.1399087719e+02|7.5867280702e+00|7.8461052632e+00
09/17/2014|12:40:00|8.0005264912e+02|8.2095582456e+02|7.3757280702e+00|7.9734912281e+00
09/17/2014|12:50:00|8.1380685526e+02|8.1763659211e+02|7.5421995614e+00|7.9031951754e+00
09/17/2014|13:00:00|8.1525433333e+02|8.0785933333e+02|7.5623333333e+00|7.7735000000e+00
09/17/2014|13:10:00|8.1828875000e+02|8.0971258333e+02|7.6077083333e+00|7.8030416667e+00
09/17/2014|13:20:00|8.0427100000e+02|8.0130825000e+02|7.4391666667e+00|7.7087083333e+00
09/17/2014|13:30:00|8.2932766667e+02|8.0987200000e+02|7.7478333333e+00|7.7843333333e+00
09/17/2014|13:40:00|9.3188233333e+02|9.5562091667e+02|8.4036666667e+00|8.6793750000e+00
09/17/2014|13:50:00|8.3253466667e+02|8.1917433333e+02|7.7296666667e+00|7.8620000000e+00
09/17/2014|14:00:00|8.2215104386e+02|8.2850151754e+02|7.5714342105e+00|8.0064517544e+00
09/17/2014|14:10:00|7.9861462281e+02|8.2744781579e+02|7.3268991228e+00|8.0507149123e+00
09/17/2014|14:20:00|8.2529297368e+02|8.1419690351e+02|7.6607938596e+00|7.8380833333e+00
09/17/2014|14:30:00|8.2618301754e+02|8.0385073684e+02|7.6843859649e+00|7.6788771930e+00
09/17/2014|14:40:00|8.2558609211e+02|8.0937277632e+02|7.6775285088e+00|7.7711644737e+00
09/17/2014|14:50:00|8.0740725000e+02|8.0756858333e+02|7.4429583333e+00|7.7537083333e+00
09/17/2014|15:00:00|8.1997486842e+02|8.3132835965e+02|7.5675482456e+00|8.0574605263e+00
09/17/2014|15:10:00|8.1751771491e+02|8.1443914035e+02|7.5767434211e+00|7.8516228070e+00
09/17/2014|15:20:00|8.1534316228e+02|8.2340473684e+02|7.5292039474e+00|7.9744736842e+00
09/17/2014|15:30:00|8.0721543860e+02|8.2697833333e+02|7.4266666667e+00|7.9889035088e+00
09/17/2014|15:40:00|8.2587456579e+02|8.2128992982e+02|7.6602127193e+00|7.9216228070e+00
09/17/2014|15:50:00|8.2237841667e+02|8.0542741667e+02|7.6303750000e+00|7.7167916667e+00
09/17/2014|16:00:00|8.2162466667e+02|7.9875747727e+02|7.6409545455e+00|7.6420189394e+00
09/17/2014|16:10:00|8.2877305263e+02|8.2751629904e+02|7.6956682616e+00|8.0105665869e+00
09/17/2014|16:20:00|8.2222885965e+02|8.2905203509e+02|7.6062894737e+00|8.0245438596e+00
09/17/2014|16:30:00|8.0435883772e+02|8.1996902193e+02|7.3974627193e+00|7.9389539474e+00
09/17/2014|16:40:00|8.1609900000e+02|8.1338816667e+02|7.5533333333e+00|7.8247500000e+00
09/17/2014|16:50:00|8.2116330556e+02|8.2921637698e+02|7.5918908730e+00|8.0220972222e+00
09/17/2014|17:00:00|8.2048490936e+02|8.0430427652e+02|7.6196727235e+00|7.7199093567e+00
09/17/2014|17:10:00|8.2116571930e+02|8.1751328070e+02|7.6070350877e+00|7.8764122807e+00
09/17/2014|17:20:00|8.3257264912e+02|8.1187406579e+02|7.7505263158e+00|7.7782478070e+00
09/17/2014|17:30:00|8.3192275439e+02|8.1204154825e+02|7.7515263158e+00|7.7946820175e+00
09/17/2014|17:40:00|8.0983787719e+02|8.1685515789e+02|7.4697456140e+00|7.8937894737e+00
09/17/2014|17:50:00|8.0942761842e+02|8.2407721053e+02|7.4528530702e+00|7.9822368421e+00
09/17/2014|18:00:00|8.0995543421e+02|8.2524180702e+02|7.4671820175e+00|7.9990789474e+00
09/17/2014|18:10:00|8.3391082456e+02|8.1519614035e+02|7.7579035088e+00|7.8320350877e+00
09/17/2014|18:20:00|8.3454526316e+02|8.0627068421e+02|7.7813333333e+00|7.7065877193e+00
09/17/2014|18:30:00|8.3404381140e+02|8.1864886842e+02|7.7642478070e+00|7.8815482456e+00
09/17/2014|18:40:00|7.9898760714e+02|8.1739911111e+02|7.3280337302e+00|7.9109365079e+00
09/17/2014|18:50:00|8.3978093233e+02|8.2262735380e+02|7.8401044277e+00|7.9370415622e+00
09/17/2014|19:00:00|8.1171419298e+02|8.1642994737e+02|7.4923245614e+00|7.8740789474e+00
09/17/2014|19:10:00|8.0855643421e+02|8.2044467105e+02|7.4451206140e+00|7.9245679825e+00
09/17/2014|19:20:00|8.2403700758e+02|8.3094944697e+02|7.6399734848e+00|8.0478371212e+00
09/17/2014|19:30:00|8.1080741786e+02|8.1833247847e+02|7.4790550239e+00|7.8995598086e+00
09/17/2014|19:40:00|8.2855349123e+02|8.0738457456e+02|7.7110964912e+00|7.7410197368e+00
09/17/2014|19:50:00|8.1684666667e+02|8.0093339286e+02|7.5744603175e+00|7.6616130952e+00
09/17/2014|20:00:00|8.2663985965e+02|8.2239612030e+02|7.6698905597e+00|7.9476917293e+00
09/17/2014|20:10:00|8.0983030702e+02|8.1850840351e+02|7.4652324561e+00|7.8897368421e+00
09/17/2014|20:20:00|8.0372466667e+02|8.2720566667e+02|7.3826666667e+00|8.0328333333e+00
09/17/2014|20:30:00|8.1318130303e+02|8.2001227273e+02|7.5150909091e+00|7.9224545455e+00
09/17/2014|20:40:00|8.3834456539e+02|8.3200700797e+02|7.8024485646e+00|8.0452121212e+00
09/17/2014|20:50:00|8.1234521491e+02|8.0320463596e+02|7.5098355263e+00|7.6985416667e+00
09/17/2014|21:00:00|8.1747293254e+02|8.0552101190e+02|7.5761805556e+00|7.7323035714e+00
09/17/2014|21:10:00|8.1458883500e+02|8.0550296617e+02|7.5410190058e+00|7.7387073935e+00
09/17/2014|21:20:00|8.3295808772e+02|8.1550952632e+02|7.7600614035e+00|7.8433070175e+00
09/17/2014|21:30:00|8.2008612281e+02|8.2954108772e+02|7.5872017544e+00|8.0384035088e+00
09/17/2014|21:40:00|8.0822812114e+02|8.3586589599e+02|7.4250313283e+00|8.1265582707e+00
09/17/2014|21:50:00|8.1133566834e+02|8.2522680576e+02|7.4770037594e+00|7.9892662907e+00
09/17/2014|22:00:00|8.3272189912e+02|7.9899695614e+02|7.7673355263e+00|7.6178289474e+00
09/17/2014|22:10:00|8.3082633333e+02|8.1495225000e+02|7.7295000000e+00|7.8193750000e+00
09/17/2014|22:20:00|8.1327929386e+02|8.0163563596e+02|7.5353135965e+00|7.6893574561e+00
09/17/2014|22:30:00|8.2091703509e+02|8.3504870175e+02|7.5806929825e+00|8.1175087719e+00
09/17/2014|22:40:00|8.2448375439e+02|8.1421157895e+02|7.6505350877e+00|7.8256754386e+00
09/17/2014|22:50:00|8.1373673810e+02|8.0199084921e+02|7.5384563492e+00|7.7057420635e+00
09/17/2014|23:00:00|8.0714380576e+02|8.2616313325e+02|7.4243506683e+00|7.9961526734e+00
09/17/2014|23:10:00|8.2048207018e+02|8.2998961404e+02|7.5891052632e+00|8.0467368421e+00
09/17/2014|23:20:00|8.3089002089e+02|8.1652260986e+02|7.7324131161e+00|7.8416065163e+00
09/17/2014|23:30:00|8.1887797911e+02|7.9689495155e+02|7.6005693400e+00|7.5942092732e+00
09/17/2014|23:40:00|8.2568128070e+02|8.1152370175e+02|7.6688157895e+00|7.8006403509e+00
09/17/2014|23:50:00|8.3701693860e+02|8.3184105702e+02|7.7895394737e+00|8.0399539474e+00
09/18/2014|00:00:00|8.0056215079e+02|8.2934559921e+02|7.3445039683e+00|8.0637638889e+00
09/18/2014|00:10:00|8.1440245447e+02|8.1245806307e+02|7.5306407686e+00|7.8398347953e+00
