Date|Time|in|out|pktin|pktout
09/17/2014|23:20:00|4.3683317509e+04|1.4272410105e+04|2.7902750877e+02|6.0106473684e+01
09/17/2014|23:30:00|4.4117672500e+04|1.4277087623e+04|2.7992974123e+02|5.9595241228e+01
09/17/2014|23:40:00|4.5997598456e+04|1.4334330965e+04|2.8050087281e+02|5.9609250000e+01
09/17/2014|23:50:00|4.3879797074e+04|1.4226648187e+04|2.8039121053e+02|5.9412136364e+01
09/18/2014|00:00:00|4.3632242720e+04|1.4306672432e+04|2.7789725000e+02|5.9765030303e+01
09/18/2014|00:10:00|4.3268008583e+04|1.4237093750e+04|2.7769516667e+02|5.9896833333e+01
09/18/2014|00:20:00|4.3601450333e+04|1.4223480750e+04|2.7831941667e+02|5.9330833333e+01
09/18/2014|00:30:00|4.8299649667e+04|1.4321663417e+04|2.8401425000e+02|5.9055250000e+01
09/18/2014|00:40:00|5.1101001190e+04|1.4248099302e+04|2.8837472222e+02|5.9949301587e+01
09/18/2014|00:50:00|4.6298010393e+04|1.4299179115e+04|2.9201927778e+02|5.9909198413e+01
09/18/2014|01:00:00|4.4495127083e+04|1.4340083750e+04|2.8339008333e+02|6.0236250000e+01
09/18/2014|01:10:00|4.3536028083e+04|1.4243295667e+04|2.7900195833e+02|5.9422125000e+01
09/18/2014|01:20:00|4.4659678811e+04|1.4299702096e+04|2.8139766447e+02|5.8985410088e+01
09/18/2014|01:30:00|4.4959118105e+04|1.4244339487e+04|2.8444525219e+02|5.9324964912e+01
09/18/2014|01:40:00|4.8606173167e+04|1.4276019833e+04|2.8389587500e+02|6.0097166667e+01
09/18/2014|01:50:00|4.5262590444e+04|1.4233790171e+04|2.8074740949e+02|5.9927212121e+01
09/18/2014|02:00:00|4.4738900889e+04|1.4213647329e+04|2.7885825718e+02|5.9033371212e+01
09/18/2014|02:10:00|4.3905967417e+04|1.4480290417e+04|2.7826550000e+02|6.1054416667e+01
09/18/2014|02:20:00|4.7622213042e+04|1.4277692958e+04|2.8596825000e+02|5.9989666667e+01
09/18/2014|02:30:00|4.6767665822e+04|1.4224491202e+04|2.8646224322e+02|5.9401301435e+01
09/18/2014|02:40:00|4.3951098852e+04|1.4314045357e+04|2.8008516029e+02|6.0008742424e+01
09/18/2014|02:50:00|4.3572028118e+04|1.4255229482e+04|2.7713401316e+02|5.9449456140e+01
09/18/2014|03:00:00|4.3313371875e+04|1.4301948042e+04|2.7731120833e+02|5.9333791667e+01
09/18/2014|03:10:00|4.4054915042e+04|1.4343955208e+04|2.8433754167e+02|6.0351458333e+01
09/18/2014|03:20:00|4.3659709833e+04|1.4181587083e+04|2.7777233333e+02|5.9585583333e+01
09/18/2014|03:30:00|4.3635841000e+04|1.4329479083e+04|2.7781708333e+02|6.0295333333e+01
